num_samples,voting_threshold,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,80,309,1298,0.6907781822554201,0.6665222412402023,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,81,309,1298,0.6903258420071298,0.6667724045620178,34,16,0,50,0.84,0.7575757575757576,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,82,309,1298,0.6902409556096927,0.6665144401551496,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,83,309,1298,0.6901350829774534,0.6667249467495171,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,84,309,1298,0.6902147639927386,0.6667786317481366,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,85,309,1298,0.690542549246721,0.6668809173437205,37,13,0,50,0.87,0.7936507936507936,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,86,309,1298,0.6908557511035922,0.6652694194771027,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,87,309,1298,0.690698088217617,0.6657988559127828,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,88,309,1298,0.6905692428577963,0.6659901181300296,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,89,309,1298,0.6907235159980016,0.6659765070478342,22,28,0,50,0.72,0.6410256410256411,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,90,309,1298,0.6903480203605241,0.6658080554652692,28,22,0,50,0.78,0.6944444444444444,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,91,309,1298,0.6902040368400264,0.6651319753107877,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,92,309,1298,0.6900719949864635,0.6651178149858729,40,10,0,50,0.9,0.8333333333333334,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,93,309,1298,0.690403802314205,0.6662631933886918,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,94,309,1298,0.6901711906271085,0.6662931697698072,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,95,309,1298,0.690606916764928,0.6662746858259918,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,96,309,1298,0.690466137763518,0.6673404766617927,38,12,0,50,0.88,0.8064516129032258,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,97,309,1298,0.690577135555918,0.6658334496828837,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,98,309,1298,0.6905313981741956,0.6660651385017433,38,12,0,50,0.88,0.8064516129032258,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,99,309,1298,0.6909120347503673,0.6663134848818533,27,23,0,50,0.77,0.684931506849315,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,100,309,1298,0.6902995813322277,0.6655441662541037,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,101,309,1298,0.6904838941197657,0.6675701624331147,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,102,309,1298,0.6904342033449999,0.6649069834517668,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,103,309,1298,0.6904209794574176,0.6653182409790556,34,16,0,50,0.84,0.7575757575757576,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,104,309,1298,0.6906846197415627,0.6668538837343527,37,13,0,50,0.87,0.7936507936507936,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,105,309,1298,0.6910001210418799,0.665923737734099,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,106,309,1298,0.6901735061023752,0.6672265236695323,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,107,309,1298,0.6903871355064276,0.6659791534187186,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,108,309,1298,0.6906086773241399,0.6666855061143521,34,16,0,50,0.84,0.7575757575757576,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,109,309,1298,0.6908111634357759,0.6665014005062047,23,27,0,50,0.73,0.6493506493506493,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,110,309,1298,0.6904629479871703,0.6668732809603138,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,111,309,1298,0.6906227184655351,0.666690627205351,31,19,0,50,0.81,0.7246376811594203,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,112,309,1298,0.6905398617841855,0.6685891032873237,26,24,0,50,0.76,0.6756756756756757,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,113,309,1298,0.6903620021846298,0.6669328012016509,37,13,0,50,0.87,0.7936507936507936,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,114,309,1298,0.6906903014226735,0.6650785228942211,31,19,0,50,0.81,0.7246376811594203,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,115,309,1298,0.690224161862985,0.6678457407535617,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,116,309,1298,0.6905862829779806,0.6663977065344339,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,117,309,1298,0.6903162604192283,0.6657845666329096,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,118,309,1298,0.6901604427138041,0.6654189243500888,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,119,309,1298,0.6906731058375069,0.6652502853431981,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,120,309,1298,0.6902562632204843,0.6660863250406207,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,121,309,1298,0.6902245694925624,0.6660931396875421,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,122,309,1298,0.6905007874869448,0.6657735140316399,31,19,0,50,0.81,0.7246376811594203,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,123,309,1298,0.6902572088939019,0.6658518854675671,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,124,309,1298,0.6902728195417319,0.6658709657205459,39,11,0,50,0.89,0.819672131147541,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,125,309,1298,0.689955832574194,0.6661927628797898,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,126,309,1298,0.6905308751945458,0.6642281199685484,37,13,0,50,0.87,0.7936507936507936,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,127,309,1298,0.690533047000067,0.6672389568307421,27,23,0,50,0.77,0.684931506849315,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,128,309,1298,0.6904950921626115,0.666692608832473,31,19,0,50,0.81,0.7246376811594203,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,129,309,1298,0.6906890881510306,0.665739718244495,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,130,309,1298,0.6903510282610203,0.6676514061514124,31,19,0,50,0.81,0.7246376811594203,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,131,309,1298,0.6906923767047768,0.6667229259765881,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,132,309,1298,0.6902249629997226,0.6663730618092466,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,133,309,1298,0.6902813897999616,0.6662440029258394,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,134,309,1298,0.6904472441787142,0.6667160335904445,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,135,309,1298,0.6903252115480057,0.6665286222085867,26,24,0,50,0.76,0.6756756756756757,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,136,309,1298,0.6905305444916845,0.6685635605546134,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,137,309,1298,0.6906216310351823,0.6656716985001998,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,138,309,1298,0.690462081251541,0.6677422915223022,24,26,0,50,0.74,0.6578947368421053,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,139,309,1298,0.6906790251740172,0.6658980065752995,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,140,309,1298,0.6904218653523808,0.6664638823286129,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,141,309,1298,0.6905348559909535,0.6665656386458588,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,142,309,1298,0.6901655338542442,0.666682259263736,38,12,0,50,0.88,0.8064516129032258,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,143,309,1298,0.6905074088097918,0.6669280684275478,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,144,309,1298,0.6906297672376304,0.6650701963301052,38,12,0,50,0.88,0.8064516129032258,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,145,309,1298,0.6906830266278863,0.6659561558572552,30,20,0,50,0.8,0.7142857142857143,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,146,309,1298,0.6900870564860557,0.6660177176693638,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,147,309,1298,0.690595521475293,0.6661252887109759,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,148,309,1298,0.6906803003556761,0.6677478153861495,28,22,0,50,0.78,0.6944444444444444,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,149,309,1298,0.69070485122565,0.6662740408967435,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,150,309,1298,0.690587015736236,0.6672393627084434,32,18,0,50,0.82,0.7352941176470589,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,151,309,1298,0.6904830409747632,0.6674926773751042,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,152,309,1298,0.6898651380214162,0.6684415849523935,36,14,0,50,0.86,0.78125,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,153,309,1298,0.6906559743800531,0.6654133169294101,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,154,309,1298,0.6908057374851454,0.6660867179940629,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,155,309,1298,0.6902951756499036,0.6655383460556705,34,16,0,50,0.84,0.7575757575757576,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,156,309,1298,0.6903336313135385,0.6651755766461867,33,17,0,50,0.83,0.746268656716418,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,157,309,1298,0.690564589840782,0.6674705748096474,29,21,0,50,0.79,0.704225352112676,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,158,309,1298,0.6903102471612873,0.6663190547830746,35,15,0,50,0.85,0.7692307692307693,1.0
50,0.5,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,159,309,1298,0.6903688004999178,0.6645422762111419,31,19,0,50,0.81,0.7246376811594203,1.0
