num_samples,n_estimators,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,103,309,1298,0.7084283764154484,0.6708939045897726,91,74,49,116,0.6272727272727273,0.6105263157894737,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,104,309,1298,0.7084283764154484,0.6708939317244308,96,69,58,107,0.6151515151515151,0.6079545454545454,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,105,309,1298,0.7084283764154484,0.6708939277433587,94,71,50,115,0.6333333333333333,0.6182795698924731,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,106,309,1298,0.7084283764154484,0.6708938654918412,92,73,57,108,0.6060606060606061,0.5966850828729282,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,107,309,1298,0.7084283764154484,0.6708938891267365,95,70,59,106,0.6090909090909091,0.6022727272727273,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,108,309,1298,0.7084283764154484,0.6708939199919961,86,79,54,111,0.5969696969696969,0.5842105263157895,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,109,309,1298,0.7084283764154484,0.670893938838765,96,69,56,109,0.6212121212121212,0.6123595505617978,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,110,309,1298,0.7084283764154484,0.6708939255486472,94,71,52,113,0.6272727272727273,0.6141304347826086,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,111,309,1298,0.7084283764154484,0.670893891727719,94,71,53,112,0.6242424242424243,0.6120218579234973,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,112,309,1298,0.7084283764154484,0.6708939117201692,83,82,48,117,0.6060606060606061,0.5879396984924623,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,113,309,1298,0.7084283764154484,0.6708939501195513,100,65,59,106,0.6242424242424243,0.6198830409356725,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,114,309,1298,0.7084283764154484,0.6708939261869546,92,73,57,108,0.6060606060606061,0.5966850828729282,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,115,309,1298,0.7084283764154484,0.6708939312167614,95,70,65,100,0.5909090909090909,0.5882352941176471,0.6060606060606061
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,116,309,1298,0.7084283764154484,0.6708938969770238,96,69,55,110,0.6242424242424243,0.6145251396648045,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,117,309,1298,0.7084283764154484,0.6708938387283225,92,73,47,118,0.6363636363636364,0.6178010471204188,0.7151515151515152
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,118,309,1298,0.7084283764154484,0.6708938693807763,94,71,53,112,0.6242424242424243,0.6120218579234973,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,119,309,1298,0.7084283764154484,0.6708939537481361,90,75,52,113,0.6151515151515151,0.601063829787234,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,120,309,1298,0.7084283764154484,0.6708939246815105,89,76,53,112,0.6090909090909091,0.5957446808510638,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,121,309,1298,0.7084283764154484,0.6708939325487615,97,68,54,111,0.6303030303030303,0.6201117318435754,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,122,309,1298,0.7084283764154484,0.6708939141799405,97,68,56,109,0.6242424242424243,0.615819209039548,0.6606060606060606
