num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,46,309,1298,0.5530233310704943,0.7315467764224952,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,47,309,1298,0.5525975886314048,0.7319352471689818,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,48,309,1298,0.5526459736365574,0.7317558506170275,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,49,309,1298,0.5530169525840013,0.7316791267694549,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,0,309,1298,0.5585939001707109,0.7250464064941244,50,0,46,4,0.54,1.0,0.08
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,1,309,1298,0.5581444576510013,0.7264726622463819,49,1,45,5,0.54,0.8333333333333334,0.1
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,2,309,1298,0.5589429653636594,0.7261498462985266,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,3,309,1298,0.558558294339298,0.726446546907076,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,4,309,1298,0.5585705400261346,0.7260615393152585,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,5,309,1298,0.5590979218720455,0.7263219587361546,50,0,47,3,0.53,1.0,0.06
